session_id,t_ms,type,human_present,range_cm,total_phase,breath_phase,heart_phase,breath_rate,heart_rate,quality_flag
radar_s006,603,text,,,,,,,,1
radar_s006,661,phase,,,0.130,-0.053,0.240,,,1
radar_s006,699,human_position,,,,,,,,1
radar_s006,700,target_range,,34.440,,,,,,1
radar_s006,700,human_status,1,,,,,,,1
radar_s006,701,track_position,,,,,,,,1
radar_s006,704,phase,,,0.189,-0.064,0.478,,,1
radar_s006,705,breath_rate,,,,,,19.000,,1
radar_s006,708,text,,,,,,,,1
radar_s006,769,phase,,,0.091,-0.072,0.568,,,1
radar_s006,801,human_position,,,,,,,,1
radar_s006,804,target_range,,34.440,,,,,,1
radar_s006,804,human_status,1,,,,,,,1
radar_s006,808,track_position,,,,,,,,1
radar_s006,809,phase,,,-0.080,-0.077,0.506,,,1
radar_s006,810,breath_rate,,,,,,19.000,,1
radar_s006,813,text,,,,,,,,1
radar_s006,814,heart_rate,,,,,,,88.000,1
radar_s006,818,text,,,,,,,,1
radar_s006,875,phase,,,0.197,-0.079,0.331,,,1
radar_s006,910,human_position,,,,,,,,1
radar_s006,912,target_range,,34.440,,,,,,1
radar_s006,913,human_status,1,,,,,,,1
radar_s006,917,track_position,,,,,,,,1
radar_s006,918,phase,,,-0.017,-0.078,0.106,,,1
radar_s006,919,breath_rate,,,,,,19.000,,1
radar_s006,921,text,,,,,,,,1
radar_s006,980,phase,,,-0.373,-0.074,-0.107,,,1
radar_s006,1017,human_position,,,,,,,,1
radar_s006,1018,target_range,,34.440,,,,,,1
radar_s006,1019,human_status,1,,,,,,,1
radar_s006,1020,track_position,,,,,,,,1
radar_s006,1023,phase,,,0.006,-0.069,-0.268,,,1
radar_s006,1024,breath_rate,,,,,,19.000,,1
radar_s006,1028,text,,,,,,,,1
radar_s006,1084,phase,,,0.624,-0.060,-0.360,,,1
radar_s006,1119,human_position,,,,,,,,1
radar_s006,1122,target_range,,34.440,,,,,,1
radar_s006,1123,human_status,1,,,,,,,1
radar_s006,1124,track_position,,,,,,,,1
radar_s006,1128,phase,,,-0.292,-0.050,-0.382,,,1
radar_s006,1129,breath_rate,,,,,,19.000,,1
radar_s006,1131,text,,,,,,,,1
radar_s006,1189,phase,,,-0.489,-0.039,-0.342,,,1
radar_s006,1225,human_position,,,,,,,,1
radar_s006,1228,target_range,,34.440,,,,,,1
radar_s006,1229,human_status,1,,,,,,,1
radar_s006,1230,track_position,,,,,,,,1
radar_s006,1232,phase,,,0.052,-0.027,-0.249,,,1
radar_s006,1233,breath_rate,,,,,,19.000,,1
radar_s006,1238,text,,,,,,,,1
radar_s006,1294,phase,,,-0.952,-0.013,-0.115,,,1
radar_s006,1330,human_position,,,,,,,,1
radar_s006,1332,target_range,,34.440,,,,,,1
radar_s006,1333,human_status,1,,,,,,,1
radar_s006,1337,track_position,,,,,,,,1
radar_s006,1338,phase,,,-0.160,0.000,0.039,,,1
radar_s006,1339,breath_rate,,,,,,19.000,,1
radar_s006,1341,text,,,,,,,,1
radar_s006,1343,heart_rate,,,,,,,89.000,1
radar_s006,1348,text,,,,,,,,1
radar_s006,1403,phase,,,0.042,0.013,0.187,,,1
radar_s006,1438,human_position,,,,,,,,1
radar_s006,1441,target_range,,34.440,,,,,,1
radar_s006,1442,human_status,1,,,,,,,1
radar_s006,1443,track_position,,,,,,,,1
radar_s006,1447,phase,,,0.024,0.025,0.295,,,1
radar_s006,1448,breath_rate,,,,,,19.000,,1
radar_s006,1450,text,,,,,,,,1
radar_s006,1508,phase,,,-0.414,0.035,0.337,,,1
radar_s006,1543,human_position,,,,,,,,1
radar_s006,1548,target_range,,28.700,,,,,,1
radar_s006,1549,human_status,1,,,,,,,1
radar_s006,1549,track_position,,,,,,,,1
radar_s006,1550,phase,,,0.000,0.044,0.304,,,1
radar_s006,1552,breath_rate,,,,,,19.000,,1
radar_s006,1555,text,,,,,,,,1
radar_s006,1612,phase,,,-1.092,0.052,0.214,,,1
radar_s006,1648,human_position,,,,,,,,1
radar_s006,1650,target_range,,28.700,,,,,,1
radar_s006,1651,human_status,1,,,,,,,1
radar_s006,1653,track_position,,,,,,,,1
radar_s006,1658,phase,,,-0.263,0.057,0.099,,,1
radar_s006,1658,breath_rate,,,,,,19.000,,1
radar_s006,1659,text,,,,,,,,1
radar_s006,1718,phase,,,-0.143,0.059,-0.004,,,1
radar_s006,1752,human_position,,,,,,,,1
radar_s006,1757,target_range,,28.700,,,,,,1
radar_s006,1758,human_status,1,,,,,,,1
radar_s006,1758,track_position,,,,,,,,1
radar_s006,1759,phase,,,-0.101,0.059,-0.074,,,1
radar_s006,1761,breath_rate,,,,,,19.000,,1
radar_s006,1764,text,,,,,,,,1
radar_s006,1822,phase,,,0.106,0.057,-0.113,,,1
radar_s006,1858,human_position,,,,,,,,1
radar_s006,1860,target_range,,28.700,,,,,,1
radar_s006,1861,human_status,1,,,,,,,1
radar_s006,1863,track_position,,,,,,,,1
radar_s006,1868,phase,,,-0.135,0.052,-0.137,,,1
radar_s006,1868,breath_rate,,,,,,19.000,,1
radar_s006,1869,text,,,,,,,,1
radar_s006,1870,heart_rate,,,,,,,88.000,1
radar_s006,1873,text,,,,,,,,1
radar_s006,1931,phase,,,0.229,0.045,-0.162,,,1
radar_s006,1969,human_position,,,,,,,,1
radar_s006,1970,target_range,,28.700,,,,,,1
radar_s006,1970,human_status,1,,,,,,,1
radar_s006,1971,track_position,,,,,,,,1
radar_s006,1973,phase,,,-0.050,0.036,-0.186,,,1
radar_s006,1974,breath_rate,,,,,,19.000,,1
radar_s006,1979,text,,,,,,,,1
radar_s006,2039,phase,,,-0.066,0.026,-0.195,,,1
radar_s006,2072,human_position,,,,,,,,1
radar_s006,2077,target_range,,28.700,,,,,,1
radar_s006,2078,human_status,1,,,,,,,1
radar_s006,2078,track_position,,,,,,,,1
radar_s006,2079,phase,,,-0.316,0.014,-0.168,,,1
radar_s006,2081,breath_rate,,,,,,19.000,,1
radar_s006,2084,text,,,,,,,,1
radar_s006,2142,phase,,,-0.182,0.002,-0.101,,,1
radar_s006,2178,human_position,,,,,,,,1
radar_s006,2181,target_range,,28.700,,,,,,1
radar_s006,2182,human_status,1,,,,,,,1
radar_s006,2183,track_position,,,,,,,,1
radar_s006,2188,phase,,,-0.091,-0.010,-0.009,,,1
radar_s006,2188,breath_rate,,,,,,19.000,,1
radar_s006,2190,text,,,,,,,,1
radar_s006,2248,phase,,,-0.111,-0.022,0.075,,,1
radar_s006,2283,human_position,,,,,,,,1
radar_s006,2285,target_range,,28.700,,,,,,1
radar_s006,2288,human_status,1,,,,,,,1
radar_s006,2289,track_position,,,,,,,,1
radar_s006,2290,phase,,,-0.286,-0.034,0.120,,,1
radar_s006,2291,breath_rate,,,,,,19.000,,1
radar_s006,2294,text,,,,,,,,1
radar_s006,2353,phase,,,-0.003,-0.045,0.116,,,1
radar_s006,2389,human_position,,,,,,,,1
radar_s006,2391,target_range,,28.700,,,,,,1
radar_s006,2392,human_status,1,,,,,,,1
radar_s006,2393,track_position,,,,,,,,1
radar_s006,2398,phase,,,-0.103,-0.055,0.080,,,1
radar_s006,2398,breath_rate,,,,,,19.000,,1
radar_s006,2400,text,,,,,,,,1
radar_s006,2401,heart_rate,,,,,,,88.000,1
radar_s006,2404,text,,,,,,,,1
radar_s006,2461,phase,,,-0.022,-0.064,0.047,,,1
radar_s006,2498,human_position,,,,,,,,1
radar_s006,2499,target_range,,28.700,,,,,,1
radar_s006,2500,human_status,1,,,,,,,1
radar_s006,2502,track_position,,,,,,,,1
radar_s006,2504,phase,,,-0.137,-0.071,0.047,,,1
radar_s006,2505,breath_rate,,,,,,19.000,,1
radar_s006,2508,text,,,,,,,,1
radar_s006,2568,phase,,,-0.023,-0.076,0.088,,,1
radar_s006,2601,human_position,,,,,,,,1
radar_s006,2604,target_range,,28.700,,,,,,1
radar_s006,2605,human_status,1,,,,,,,1
radar_s006,2608,track_position,,,,,,,,1
radar_s006,2609,phase,,,0.025,-0.080,0.145,,,1
radar_s006,2610,breath_rate,,,,,,19.000,,1
radar_s006,2613,text,,,,,,,,1
radar_s006,2670,phase,,,-0.112,-0.082,0.177,,,1
radar_s006,2708,human_position,,,,,,,,1
radar_s006,2709,target_range,,28.700,,,,,,1
radar_s006,2709,human_status,1,,,,,,,1
radar_s006,2710,track_position,,,,,,,,1
radar_s006,2713,phase,,,0.119,-0.083,0.146,,,1
radar_s006,2714,breath_rate,,,,,,19.000,,1
radar_s006,2718,text,,,,,,,,1
radar_s006,2779,phase,,,0.035,-0.081,0.047,,,1
radar_s006,2814,human_position,,,,,,,,1
radar_s006,2818,target_range,,28.700,,,,,,1
radar_s006,2818,human_status,1,,,,,,,1
radar_s006,2819,track_position,,,,,,,,1
radar_s006,2821,phase,,,0.053,-0.078,-0.092,,,1
radar_s006,2823,breath_rate,,,,,,19.000,,1
radar_s006,2827,text,,,,,,,,1
radar_s006,2884,phase,,,0.072,-0.072,-0.218,,,1
radar_s006,2919,human_position,,,,,,,,1
radar_s006,2922,target_range,,28.700,,,,,,1
radar_s006,2923,human_status,1,,,,,,,1
radar_s006,2924,track_position,,,,,,,,1
radar_s006,2928,phase,,,0.040,-0.066,-0.280,,,1
radar_s006,2929,breath_rate,,,,,,20.000,,1
radar_s006,2931,text,,,,,,,,1
radar_s006,2932,heart_rate,,,,,,,87.000,1
radar_s006,2935,text,,,,,,,,1
radar_s006,2993,phase,,,-0.124,-0.058,-0.253,,,1
radar_s006,3029,human_position,,,,,,,,1
radar_s006,3031,target_range,,28.700,,,,,,1
radar_s006,3032,human_status,1,,,,,,,1
radar_s006,3034,track_position,,,,,,,,1
radar_s006,3039,phase,,,0.060,-0.048,-0.152,,,1
radar_s006,3039,breath_rate,,,,,,20.000,,1
radar_s006,3040,text,,,,,,,,1
radar_s006,3099,phase,,,-0.064,-0.037,-0.020,,,1
radar_s006,3135,human_position,,,,,,,,1
radar_s006,3138,target_range,,28.700,,,,,,1
radar_s006,3139,human_status,1,,,,,,,1
radar_s006,3140,track_position,,,,,,,,1
radar_s006,3142,phase,,,0.365,-0.026,0.091,,,1
radar_s006,3143,breath_rate,,,,,,20.000,,1
radar_s006,3148,text,,,,,,,,1
radar_s006,3205,phase,,,-0.103,-0.013,0.144,,,1
radar_s006,3241,human_position,,,,,,,,1
radar_s006,3243,target_range,,28.700,,,,,,1
radar_s006,3244,human_status,1,,,,,,,1
radar_s006,3245,track_position,,,,,,,,1
radar_s006,3248,phase,,,-0.006,-0.001,0.133,,,1
radar_s006,3249,breath_rate,,,,,,20.000,,1
radar_s006,3252,text,,,,,,,,1
radar_s006,3311,phase,,,-0.072,0.012,0.080,,,1
radar_s006,3349,human_position,,,,,,,,1
radar_s006,3350,target_range,,28.700,,,,,,1
radar_s006,3350,human_status,1,,,,,,,1
radar_s006,3352,track_position,,,,,,,,1
radar_s006,3354,phase,,,0.322,0.025,0.024,,,1
radar_s006,3355,breath_rate,,,,,,21.000,,1
radar_s006,3358,text,,,,,,,,1
radar_s006,3419,phase,,,0.222,0.038,-0.006,,,1
radar_s006,3453,human_position,,,,,,,,1
radar_s006,3455,target_range,,28.700,,,,,,1
radar_s006,3458,human_status,1,,,,,,,1
radar_s006,3459,track_position,,,,,,,,1
radar_s006,3460,phase,,,0.236,0.050,-0.002,,,1
radar_s006,3462,breath_rate,,,,,,21.000,,1
radar_s006,3465,text,,,,,,,,1
radar_s006,3468,heart_rate,,,,,,,85.000,1
radar_s006,3469,text,,,,,,,,1
radar_s006,3527,phase,,,0.033,0.061,0.023,,,1
radar_s006,3562,human_position,,,,,,,,1
radar_s006,3564,target_range,,28.700,,,,,,1
radar_s006,3565,human_status,1,,,,,,,1
radar_s006,3568,track_position,,,,,,,,1
radar_s006,3569,phase,,,0.172,0.072,0.044,,,1
radar_s006,3570,breath_rate,,,,,,22.000,,1
radar_s006,3573,text,,,,,,,,1
radar_s006,3631,phase,,,0.308,0.082,0.041,,,1
radar_s006,3668,human_position,,,,,,,,1
radar_s006,3669,target_range,,28.700,,,,,,1
radar_s006,3669,human_status,1,,,,,,,1
radar_s006,3671,track_position,,,,,,,,1
radar_s006,3673,phase,,,0.031,0.090,0.009,,,1
radar_s006,3674,breath_rate,,,,,,22.000,,1
radar_s006,3679,text,,,,,,,,1
radar_s006,3735,phase,,,0.366,0.098,-0.036,,,1
radar_s006,3770,human_position,,,,,,,,1
radar_s006,3773,target_range,,28.700,,,,,,1
radar_s006,3774,human_status,1,,,,,,,1
radar_s006,3775,track_position,,,,,,,,1
radar_s006,3778,phase,,,-0.199,0.104,-0.073,,,1
radar_s006,3779,breath_rate,,,,,,22.000,,1
radar_s006,3782,text,,,,,,,,1
radar_s006,3840,phase,,,0.017,0.109,-0.083,,,1
radar_s006,3877,human_position,,,,,,,,1
radar_s006,3878,target_range,,28.700,,,,,,1
radar_s006,3879,human_status,1,,,,,,,1
radar_s006,3880,track_position,,,,,,,,1
radar_s006,3883,phase,,,-0.097,0.113,-0.064,,,1
radar_s006,3884,breath_rate,,,,,,22.000,,1
radar_s006,3888,text,,,,,,,,1
radar_s006,3949,phase,,,-0.046,0.116,-0.023,,,1
radar_s006,3982,human_position,,,,,,,,1
radar_s006,3984,target_range,,28.700,,,,,,1
radar_s006,3985,human_status,1,,,,,,,1
radar_s006,3988,track_position,,,,,,,,1
radar_s006,3989,phase,,,0.011,0.117,0.020,,,1
radar_s006,3990,breath_rate,,,,,,23.000,,1
radar_s006,3993,text,,,,,,,,1
radar_s006,3994,heart_rate,,,,,,,84.000,1
radar_s006,3998,text,,,,,,,,1
radar_s006,4057,phase,,,0.032,0.117,0.049,,,1
radar_s006,4092,human_position,,,,,,,,1
radar_s006,4094,target_range,,28.700,,,,,,1
radar_s006,4095,human_status,1,,,,,,,1
radar_s006,4098,track_position,,,,,,,,1
radar_s006,4099,phase,,,-0.208,0.115,0.057,,,1
radar_s006,4100,breath_rate,,,,,,23.000,,1
radar_s006,4103,text,,,,,,,,1
radar_s006,4162,phase,,,0.120,0.111,0.048,,,1
radar_s006,4198,human_position,,,,,,,,1
radar_s006,4200,target_range,,28.700,,,,,,1
radar_s006,4201,human_status,1,,,,,,,1
radar_s006,4202,track_position,,,,,,,,1
radar_s006,4205,phase,,,-0.226,0.106,0.032,,,1
radar_s006,4208,breath_rate,,,,,,23.000,,1
radar_s006,4209,text,,,,,,,,1
radar_s006,4269,phase,,,-0.043,0.099,0.017,,,1
radar_s006,4303,human_position,,,,,,,,1
radar_s006,4308,target_range,,28.700,,,,,,1
radar_s006,4309,human_status,1,,,,,,,1
radar_s006,4309,track_position,,,,,,,,1
radar_s006,4310,phase,,,0.239,0.090,0.009,,,1
radar_s006,4312,breath_rate,,,,,,23.000,,1
radar_s006,4315,text,,,,,,,,1
radar_s006,4373,phase,,,-0.044,0.080,0.003,,,1
radar_s006,4409,human_position,,,,,,,,1
radar_s006,4411,target_range,,28.700,,,,,,1
radar_s006,4412,human_status,1,,,,,,,1
radar_s006,4414,track_position,,,,,,,,1
radar_s006,4418,phase,,,-0.463,0.068,-0.007,,,1
radar_s006,4419,breath_rate,,,,,,22.000,,1
radar_s006,4420,text,,,,,,,,1
radar_s006,4478,phase,,,-0.164,0.056,-0.026,,,1
radar_s006,4513,human_position,,,,,,,,1
radar_s006,4515,target_range,,28.700,,,,,,1
radar_s006,4518,human_status,1,,,,,,,1
radar_s006,4519,track_position,,,,,,,,1
radar_s006,4520,phase,,,0.183,0.042,-0.052,,,1
radar_s006,4521,breath_rate,,,,,,22.000,,1
radar_s006,4524,text,,,,,,,,1
radar_s006,4525,heart_rate,,,,,,,82.000,1
radar_s006,4528,text,,,,,,,,1
radar_s006,4587,phase,,,-0.141,0.027,-0.073,,,1
radar_s006,4621,human_position,,,,,,,,1
radar_s006,4624,target_range,,28.700,,,,,,1
radar_s006,4625,human_status,1,,,,,,,1
radar_s006,4628,track_position,,,,,,,,1
radar_s006,4629,phase,,,-0.414,0.012,-0.079,,,1
radar_s006,4630,breath_rate,,,,,,22.000,,1
radar_s006,4633,text,,,,,,,,1
radar_s006,4691,phase,,,-0.095,-0.004,-0.061,,,1
radar_s006,4729,human_position,,,,,,,,1
radar_s006,4730,target_range,,28.700,,,,,,1
radar_s006,4730,human_status,1,,,,,,,1
radar_s006,4731,track_position,,,,,,,,1
radar_s006,4734,phase,,,0.037,-0.020,-0.022,,,1
radar_s006,4735,breath_rate,,,,,,21.000,,1
radar_s006,4738,text,,,,,,,,1
radar_s006,4798,phase,,,-0.009,-0.036,0.027,,,1
radar_s006,4832,human_position,,,,,,,,1
radar_s006,4834,target_range,,28.700,,,,,,1
radar_s006,4835,human_status,1,,,,,,,1
radar_s006,4838,track_position,,,,,,,,1
radar_s006,4839,phase,,,0.066,-0.053,0.073,,,1
radar_s006,4840,breath_rate,,,,,,22.000,,1
radar_s006,4843,text,,,,,,,,1
radar_s006,4900,phase,,,0.192,-0.068,0.101,,,1
radar_s006,4937,human_position,,,,,,,,1
radar_s006,4938,target_range,,28.700,,,,,,1
radar_s006,4939,human_status,1,,,,,,,1
radar_s006,4941,track_position,,,,,,,,1
radar_s006,4943,phase,,,-0.048,-0.084,0.103,,,1
radar_s006,4944,breath_rate,,,,,,22.000,,1
radar_s006,4949,text,,,,,,,,1
radar_s006,5004,phase,,,-0.384,-0.098,0.081,,,1
radar_s006,5039,human_position,,,,,,,,1
radar_s006,5042,target_range,,28.700,,,,,,1
radar_s006,5043,human_status,1,,,,,,,1
radar_s006,5044,track_position,,,,,,,,1
radar_s006,5049,phase,,,-0.184,-0.111,0.044,,,1
radar_s006,5049,breath_rate,,,,,,22.000,,1
radar_s006,5051,text,,,,,,,,1
radar_s006,5052,heart_rate,,,,,,,80.000,1
radar_s006,5055,text,,,,,,,,1
radar_s006,5112,phase,,,0.418,-0.123,0.001,,,1
radar_s006,5148,human_position,,,,,,,,1
radar_s006,5150,target_range,,28.700,,,,,,1
radar_s006,5151,human_status,1,,,,,,,1
radar_s006,5153,track_position,,,,,,,,1
radar_s006,5158,phase,,,0.468,-0.133,-0.037,,,1
radar_s006,5158,breath_rate,,,,,,22.000,,1
radar_s006,5159,text,,,,,,,,1
radar_s006,5217,phase,,,-0.150,-0.141,-0.064,,,1
radar_s006,5252,human_position,,,,,,,,1
radar_s006,5257,target_range,,28.700,,,,,,1
radar_s006,5258,human_status,1,,,,,,,1
radar_s006,5258,track_position,,,,,,,,1
radar_s006,5260,phase,,,-0.270,-0.148,-0.079,,,1
radar_s006,5261,breath_rate,,,,,,23.000,,1
radar_s006,5264,text,,,,,,,,1
radar_s006,5324,phase,,,0.026,-0.152,-0.080,,,1
radar_s006,5359,human_position,,,,,,,,1
radar_s006,5362,target_range,,28.700,,,,,,1
radar_s006,5363,human_status,1,,,,,,,1
radar_s006,5364,track_position,,,,,,,,1
radar_s006,5369,phase,,,-0.014,-0.155,-0.065,,,1
radar_s006,5369,breath_rate,,,,,,23.000,,1
radar_s006,5371,text,,,,,,,,1
radar_s006,5432,phase,,,0.034,-0.155,-0.035,,,1
radar_s006,5468,human_position,,,,,,,,1
radar_s006,5470,target_range,,28.700,,,,,,1
radar_s006,5471,human_status,1,,,,,,,1
radar_s006,5473,track_position,,,,,,,,1
radar_s006,5477,phase,,,-0.279,-0.154,0.003,,,1
radar_s006,5478,breath_rate,,,,,,23.000,,1
radar_s006,5479,text,,,,,,,,1
radar_s006,5539,phase,,,-0.173,-0.150,0.038,,,1
radar_s006,5575,human_position,,,,,,,,1
radar_s006,5578,target_range,,28.700,,,,,,1
radar_s006,5579,human_status,1,,,,,,,1
radar_s006,5580,track_position,,,,,,,,1
radar_s006,5583,phase,,,-0.794,-0.145,0.058,,,1
radar_s006,5584,breath_rate,,,,,,24.000,,1
radar_s006,5588,text,,,,,,,,1
radar_s006,5589,heart_rate,,,,,,,78.000,1
radar_s006,5591,text,,,,,,,,1
radar_s006,5649,phase,,,-0.031,-0.138,0.053,,,1
radar_s006,5685,human_position,,,,,,,,1
radar_s006,5688,target_range,,28.700,,,,,,1
radar_s006,5689,human_status,1,,,,,,,1
radar_s006,5690,track_position,,,,,,,,1
radar_s006,5692,phase,,,0.035,-0.131,0.029,,,1
radar_s006,5693,breath_rate,,,,,,24.000,,1
radar_s006,5697,text,,,,,,,,1
radar_s006,5753,phase,,,-0.270,-0.122,-0.002,,,1
radar_s006,5789,human_position,,,,,,,,1
radar_s006,5791,target_range,,28.700,,,,,,1
radar_s006,5792,human_status,1,,,,,,,1
radar_s006,5794,track_position,,,,,,,,1
radar_s006,5798,phase,,,-0.019,-0.113,-0.023,,,1
radar_s006,5799,breath_rate,,,,,,24.000,,1
radar_s006,5800,text,,,,,,,,1
radar_s006,5860,phase,,,-0.470,-0.104,-0.023,,,1
radar_s006,5898,human_position,,,,,,,,1
radar_s006,5899,target_range,,28.700,,,,,,1
radar_s006,5899,human_status,1,,,,,,,1
radar_s006,5901,track_position,,,,,,,,1
radar_s006,5903,phase,,,0.294,-0.095,-0.003,,,1
radar_s006,5904,breath_rate,,,,,,24.000,,1
radar_s006,5908,text,,,,,,,,1
radar_s006,5967,phase,,,0.252,-0.086,0.024,,,1
radar_s006,6003,human_position,,,,,,,,1
radar_s006,6005,target_range,,28.700,,,,,,1
radar_s006,6008,human_status,1,,,,,,,1
radar_s006,6009,track_position,,,,,,,,1
radar_s006,6010,phase,,,0.353,-0.078,0.043,,,1
radar_s006,6011,breath_rate,,,,,,24.000,,1
radar_s006,6014,text,,,,,,,,1
radar_s006,6071,phase,,,0.210,-0.070,0.040,,,1
radar_s006,6109,human_position,,,,,,,,1
radar_s006,6110,target_range,,28.700,,,,,,1
radar_s006,6110,human_status,1,,,,,,,1
radar_s006,6112,track_position,,,,,,,,1
radar_s006,6114,phase,,,-0.379,-0.062,0.012,,,1
radar_s006,6115,breath_rate,,,,,,25.000,,1
radar_s006,6118,text,,,,,,,,1
radar_s006,6119,heart_rate,,,,,,,78.000,1
radar_s006,6122,text,,,,,,,,1
radar_s006,6179,phase,,,-0.427,-0.054,-0.031,,,1
radar_s006,6215,human_position,,,,,,,,1
radar_s006,6218,target_range,,28.700,,,,,,1
radar_s006,6219,human_status,1,,,,,,,1
radar_s006,6220,track_position,,,,,,,,1
radar_s006,6222,phase,,,0.251,-0.047,-0.070,,,1
radar_s006,6223,breath_rate,,,,,,24.000,,1
radar_s006,6227,text,,,,,,,,1
radar_s006,6284,phase,,,0.180,-0.040,-0.088,,,1
radar_s006,6320,human_position,,,,,,,,1
radar_s006,6322,target_range,,28.700,,,,,,1
radar_s006,6323,human_status,1,,,,,,,1
radar_s006,6324,track_position,,,,,,,,1
radar_s006,6328,phase,,,0.032,-0.033,-0.076,,,1
radar_s006,6329,breath_rate,,,,,,24.000,,1
radar_s006,6331,text,,,,,,,,1
radar_s006,6389,phase,,,-0.023,-0.027,-0.037,,,1
radar_s006,6425,human_position,,,,,,,,1
radar_s006,6428,target_range,,28.700,,,,,,1
radar_s006,6429,human_status,1,,,,,,,1
radar_s006,6430,track_position,,,,,,,,1
radar_s006,6432,phase,,,0.255,-0.020,0.015,,,1
radar_s006,6433,breath_rate,,,,,,24.000,,1
radar_s006,6438,text,,,,,,,,1
radar_s006,6497,phase,,,-0.004,-0.014,0.065,,,1
radar_s006,6530,human_position,,,,,,,,1
radar_s006,6533,target_range,,28.700,,,,,,1
radar_s006,6534,human_status,1,,,,,,,1
radar_s006,6535,track_position,,,,,,,,1
radar_s006,6538,phase,,,0.132,-0.008,0.102,,,1
radar_s006,6539,breath_rate,,,,,,23.000,,1
radar_s006,6542,text,,,,,,,,1
radar_s006,6601,phase,,,0.143,-0.002,0.120,,,1
radar_s006,6639,human_position,,,,,,,,1
radar_s006,6640,target_range,,28.700,,,,,,1
radar_s006,6640,human_status,1,,,,,,,1
radar_s006,6641,track_position,,,,,,,,1
radar_s006,6644,phase,,,0.014,0.005,0.117,,,1
radar_s006,6645,breath_rate,,,,,,23.000,,1
radar_s006,6648,text,,,,,,,,1
radar_s006,6649,heart_rate,,,,,,,77.000,1
radar_s006,6652,text,,,,,,,,1
radar_s006,6711,phase,,,-0.204,0.011,0.091,,,1
radar_s006,6748,human_position,,,,,,,,1
radar_s006,6749,target_range,,28.700,,,,,,1
radar_s006,6750,human_status,1,,,,,,,1
radar_s006,6751,track_position,,,,,,,,1
radar_s006,6754,phase,,,0.380,0.017,0.039,,,1
radar_s006,6755,breath_rate,,,,,,23.000,,1
radar_s006,6758,text,,,,,,,,1
radar_s006,6818,phase,,,0.412,0.024,-0.034,,,1
radar_s006,6853,human_position,,,,,,,,1
radar_s006,6855,target_range,,28.700,,,,,,1
radar_s006,6858,human_status,1,,,,,,,1
radar_s006,6859,track_position,,,,,,,,1
radar_s006,6860,phase,,,0.378,0.030,-0.115,,,1
radar_s006,6861,breath_rate,,,,,,23.000,,1
radar_s006,6864,text,,,,,,,,1
radar_s006,6923,phase,,,0.390,0.036,-0.180,,,1
radar_s006,6959,human_position,,,,,,,,1
radar_s006,6962,target_range,,28.700,,,,,,1
radar_s006,6962,human_status,1,,,,,,,1
radar_s006,6964,track_position,,,,,,,,1
radar_s006,6968,phase,,,0.632,0.043,-0.205,,,1
radar_s006,6969,breath_rate,,,,,,23.000,,1
radar_s006,6970,text,,,,,,,,1
